County Code,County Name,Constituency Code,Constituency Name,Ward Code,Ward Name,Polling Station Name
22,KIAMBU,111,GATUNDU SOUTH,551,KIAMWANGI,KIAMWANGI PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,551,KIAMWANGI,MUTI MUMU NURSERY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,551,KIAMWANGI,THAARA NURSERY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,551,KIAMWANGI,NEMBU POLICE POST
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,MUNIO ADMINISTRATION POLICE POST
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,KIGANJO YOUTH POLYTECHNIQUE
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,IKUMA PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,MUHOHO PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,GICHERU PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,KIAMWORIA PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,UCHEKEINI PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,KARANGI PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,NDUNDU SECONDARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,GACHIKA PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,KIAWANDIGA PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,KANJATA NURSERY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,KIMIRITIA NURSERY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,GICHUKA NURSERY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,GATHIRIGA NURSERY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,ROI PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,MUMBU INI NURSERY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,KIAMUGO PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,552,KIGANJO,KIGANJO PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,553,NDARUGU,KIMARURI PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,553,NDARUGU,NDUCHI ACADEMY
22,KIAMBU,111,GATUNDU SOUTH,553,NDARUGU,KIRANGI PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,553,NDARUGU,NDUMBI PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,553,NDARUGU,MURURIA SECONDARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,553,NDARUGU,KAMUTUA PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,553,NDARUGU,KIBIRU SECONDARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,553,NDARUGU,MBOGORO PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,553,NDARUGU,RUBURI PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,553,NDARUGU,KITWE PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,553,NDARUGU,KWA-MUCHERU PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,GIKURE PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,HANGEGE PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,ICHACHIRI PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,ITURU PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,WAMWANGI PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,GITHARURU PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,KIMUNYU PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,KAHUGUINI PRIMARY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,WAMITAA NURSERY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,GITHUNGUCHU NURSERY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,GITHIORO NURSERY SCHOOL
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,NGENDA CHIEF'S OFFICE
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,MUHARA CATTLE DIP
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,IHURA CATTLE DIP
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,MUKINYI SHOPPING CENTRE
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,GATEI CATTLE DIP
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,KIMUNYU ASSISTANT CHIEF'S OFFICE
22,KIAMBU,111,GATUNDU SOUTH,554,NGENDA,KARIRAU NURSERY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,NJATHA-INI PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,ST. DOMINIC BUCHANA PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,MUHINDI PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,NDIKO PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,ST. ANNE'S MARIA-INI PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,MATAARA PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,GITUAMBA VOCATIONAL TRAINING CENTRE
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,GATUNGURU PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,KIANGUNU SECONDARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,SOUTH KANYONI PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,IGAMBA PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,NGETHU PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,MIUGU PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,MUCHAKAI PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,GICHUKA NURSERY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,P.C.E.A NDEKEI PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,555,GITUAMBA,MURATA WA TWANA PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,ST. GABRIEL KAHATA PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,KIHUNJIO-INI PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,MUNYAKA HILL PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,MAKOHOKOHO PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,GACHEGE NURSERY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,GAKOE PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,MIIRI PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,MAMA NGINA NURSERY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,KAMWIRIGI PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,KAIBERE PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,MBICHI SECONDARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,HURUMA KIENI PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,MWIMUTO PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,JAMES NJENGA PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,MUNGAI PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,IHIGA-INI PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,556,GITHOBOKONI,KANJABI PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,557,CHANIA,NGUNA PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,557,CHANIA,KANJUKU PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,557,CHANIA,KAMWANGI PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,557,CHANIA,WANDUI PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,557,CHANIA,MUIRIGO PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,557,CHANIA,MAKWA PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,557,CHANIA,IGEGANIA PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,558,MANG'U,NYAMATHUMBI PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,558,MANG'U,MITEERO NURSERY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,558,MANG'U,NYAMANGARA PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,558,MANG'U,P.C.E.A MUKUYU-INI PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,558,MANG'U,MUKURWE PRIMARY SCHOOL.
22,KIAMBU,112,GATUNDU NORTH,558,MANG'U,KANG'OO NURSERY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,558,MANG'U,KAWIRA PRIMARY SCHOOL
22,KIAMBU,112,GATUNDU NORTH,558,MANG'U,KARURE PRIMARY SCHOOL
22,KIAMBU,113,JUJA,559,MURERA,OAKLANDS PRIMARY SCHOOL
22,KIAMBU,113,JUJA,559,MURERA,MUTUNDU PRIMARY SCHOOL
22,KIAMBU,113,JUJA,559,MURERA,RUERA PRIMARY SCHOOL
22,KIAMBU,113,JUJA,559,MURERA,TWIGA PRIMARY SCHOOL
22,KIAMBU,113,JUJA,559,MURERA,NEW TOLL PRIMARY SCHOOL
22,KIAMBU,113,JUJA,559,MURERA,JACARANDA PRIMARY SCHOOL
22,KIAMBU,113,JUJA,559,MURERA,MUGUTHA PRIMARY SCHOOL
22,KIAMBU,113,JUJA,560,THETA,NDURURUMO PRIMARY SCHOOL
22,KIAMBU,113,JUJA,560,THETA,KUMURA PRIMARY SCHOOL
22,KIAMBU,113,JUJA,560,THETA,THETA CHIEFS CAMP
22,KIAMBU,113,JUJA,561,JUJA,KIBII PRIMARY SCHOOL
22,KIAMBU,113,JUJA,561,JUJA,MIRIMAINI PRIMARY SCHOOL
22,KIAMBU,113,JUJA,561,JUJA,DO'S OFFICE MUCHATHA
22,KIAMBU,113,JUJA,561,JUJA,JOYLAND TANK GROUND
22,KIAMBU,113,JUJA,561,JUJA,KENYATTA ROAD TANK GROUND
22,KIAMBU,113,JUJA,561,JUJA,OASIS GROUND
22,KIAMBU,113,JUJA,561,JUJA,JUJA CHIEF'S OFFICE
22,KIAMBU,113,JUJA,561,JUJA,KIAORA PRIMARY SCHOOL
22,KIAMBU,113,JUJA,561,JUJA,ASSISTANT CHIEF'S OFFICE
22,KIAMBU,113,JUJA,561,JUJA,ST.PAUL GACHORORO PRIMARY SCHOOL
22,KIAMBU,113,JUJA,561,JUJA,GACHORORO PRIMARY SCHOOL
22,KIAMBU,113,JUJA,561,JUJA,ST. MATHEWS ACK CHURCH
22,KIAMBU,113,JUJA,561,JUJA,JOMO KENYATTA D.E.B PRIMARY SCHOOL
22,KIAMBU,113,JUJA,562,WITEITHIE,NYACABA PRIMARY SCHOOL
22,KIAMBU,113,JUJA,562,WITEITHIE,KURAIHA PRIMARY SCHOOL
22,KIAMBU,113,JUJA,562,WITEITHIE,KARAMAINI PRIMARY SCHOOL
22,KIAMBU,113,JUJA,562,WITEITHIE,KARAKUTA PRIMARY SCHOOL
22,KIAMBU,113,JUJA,563,KALIMONI,JUJA FARM PRIMARY SCHOOL
22,KIAMBU,113,JUJA,563,KALIMONI,THIRIRIKA PRIMARY SCHOOL
22,KIAMBU,113,JUJA,563,KALIMONI,KIGWE PRIMARY SCHOOL
22,KIAMBU,113,JUJA,563,KALIMONI,MWERERI PRIMARY SCHOOL
22,KIAMBU,113,JUJA,563,KALIMONI,KALIMONI CHIEF'S POST
22,KIAMBU,114,THIKA TOWN,564,TOWNSHIP,THIKA TECHNICAL INSTITUTE
22,KIAMBU,114,THIKA TOWN,564,TOWNSHIP,NEW GARISSA ROAD. PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,564,TOWNSHIP,THIKA STADIUM
22,KIAMBU,114,THIKA TOWN,564,TOWNSHIP,KISIWA PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,564,TOWNSHIP,EAGAADS SOCIAL HALL
22,KIAMBU,114,THIKA TOWN,564,TOWNSHIP,MARYHILL HIGH SCHOOL
22,KIAMBU,114,THIKA TOWN,564,TOWNSHIP,KARIBARIBI PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,564,TOWNSHIP,NDURURUMO POLICE POST
22,KIAMBU,114,THIKA TOWN,564,TOWNSHIP,ATHENA PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,565,KAMENU,KAMENU PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,565,KAMENU,KENYATTA PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,565,KAMENU,THIKA BARRACKS PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,565,KAMENU,MOUTAIN VIEW PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,565,KAMENU,KIMUCHU PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,566,HOSPITAL,MINISTRY OF WORKS CANTEEN
22,KIAMBU,114,THIKA TOWN,566,HOSPITAL,THIKA PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,566,HOSPITAL,ST. PATRICK PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,566,HOSPITAL,JAMHURI PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,566,HOSPITAL,MUNICIPAL COMMUNITY HALL
22,KIAMBU,114,THIKA TOWN,566,HOSPITAL,THIKA RESCUE CENTRE
22,KIAMBU,114,THIKA TOWN,566,HOSPITAL,S.A JOYTOWN SECONDARY SCH00L
22,KIAMBU,114,THIKA TOWN,567,GATUANYAGA,GATUANYAGA VILLAGE DELMONTE
22,KIAMBU,114,THIKA TOWN,567,GATUANYAGA,KILIMAMBOGO TEACHERS TRAINING COLLEGE
22,KIAMBU,114,THIKA TOWN,567,GATUANYAGA,KOMO PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,567,GATUANYAGA,MAGANA PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,568,NGOLIBA,NGOLIBA PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,568,NGOLIBA,NDULA PRIMARY SCHOOL
22,KIAMBU,114,THIKA TOWN,568,NGOLIBA,KILIMAMBOGO WATER TANK
22,KIAMBU,115,RUIRU,569,GITOTHUA,TATU PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,569,GITOTHUA,BTL AP POST
22,KIAMBU,115,RUIRU,569,GITOTHUA,NGEWE PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,569,GITOTHUA,GITOTHUA PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,569,GITOTHUA,MEMBLEY POLICE POST
22,KIAMBU,115,RUIRU,570,BIASHARA,KIHUNGURO AP POST
22,KIAMBU,115,RUIRU,570,BIASHARA,MATOPENI PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,570,BIASHARA,GITHUNGURI RANCH PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,570,BIASHARA,RUIRU SECONDARY SCHOOL
22,KIAMBU,115,RUIRU,570,BIASHARA,ST. GEORGES PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,570,BIASHARA,RUIRU KENYA RAILWAYS HALL
22,KIAMBU,115,RUIRU,570,BIASHARA,RUIRU CDF HALL
22,KIAMBU,115,RUIRU,571,GATONGORA,GIKUMARI PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,571,GATONGORA,KWIHOTA PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,571,GATONGORA,GATONG ORA PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,571,GATONGORA,KIRATINA PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,571,GATONGORA,ACK CANON HESBORN CHURCH
22,KIAMBU,115,RUIRU,571,GATONGORA,MWALIMU FARM PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,571,GATONGORA,MUTONYA DISPENSARY
22,KIAMBU,115,RUIRU,572,KAHAWA SUKARI,ACK KAHAWA SUKARI
22,KIAMBU,115,RUIRU,573,KAHAWA WENDANI,KAHAWA WENDANI PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,573,KAHAWA WENDANI,KAHAWA SUKARI CHIEFS CAMP
22,KIAMBU,115,RUIRU,574,KIUU,GITHURAI KIMBO PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,574,KIUU,KWANGETHE PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,574,KIUU,GITHURAI MIXED SECONDARY SCHOOL
22,KIAMBU,115,RUIRU,574,KIUU,MANGUO PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,575,MWIKI,MWIKI ASSISTANT CHIEF CAMP
22,KIAMBU,115,RUIRU,575,MWIKI,ST. AUGUSTINE CATHOLIC CHURCH
22,KIAMBU,115,RUIRU,575,MWIKI,MWIKI PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,576,MWIHOKO,MUTUYA PRIMARY SCHOOL
22,KIAMBU,115,RUIRU,576,MWIHOKO,MWIHOKO SECONDARY SCHOOL
22,KIAMBU,116,GITHUNGURI,577,GITHUNGURI,GITHUNGURI TOWNSHIP PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,577,GITHUNGURI,KAHUNIRA PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,577,GITHUNGURI,RIAMUTE PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,577,GITHUNGURI,KIAIRIA PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,577,GITHUNGURI,A.K.MAGUGU PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,577,GITHUNGURI,CIIKO PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,577,GITHUNGURI,NGOCHI NURSERY SCHOOL
22,KIAMBU,116,GITHUNGURI,577,GITHUNGURI,GITWE GIRLS SECONDARY SCHOOL
22,KIAMBU,116,GITHUNGURI,577,GITHUNGURI,KINDIGA PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,577,GITHUNGURI,ST. JOSEPHS HIGH SCHOOL GITHUNGURI
22,KIAMBU,116,GITHUNGURI,578,GITHIGA,GATHANGARI PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,578,GITHIGA,KANYORE PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,578,GITHIGA,MATHANJA PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,578,GITHIGA,GITHIGA PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,578,GITHIGA,MATUGUTA PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,578,GITHIGA,NJENGA PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,578,GITHIGA,GITIHA YOUTH POLYTECHNIC WORKSHOP
22,KIAMBU,116,GITHUNGURI,578,GITHIGA,GITHIGA HIGH SCHOOL
22,KIAMBU,116,GITHUNGURI,578,GITHIGA,GATHAITHI SECONDARY SCHOOL
22,KIAMBU,116,GITHUNGURI,579,IKINU,KAMONDO PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,579,IKINU,IKINU PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,579,IKINU,NGEMWA PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,579,IKINU,KIAIBABU PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,579,IKINU,KARIA PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,579,IKINU,RIOKI POLYTECHNIC
22,KIAMBU,116,GITHUNGURI,579,IKINU,WILLIAM NG IRU SECONDARY SCHOOL
22,KIAMBU,116,GITHUNGURI,580,NGEWA,GIATHIEKO PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,580,NGEWA,MITAHATO PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,580,NGEWA,MUKUBU PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,580,NGEWA,GIAGITHU COFFEE FACTORY
22,KIAMBU,116,GITHUNGURI,580,NGEWA,NGEWA PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,580,NGEWA,MIGUTA PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,580,NGEWA,KIAMBURURU PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,580,NGEWA,NJUNU PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI,GITOMBO PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI,KIAWAIRIA PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI,GATHIRUINI PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI,KOMOTHAI PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI,KIAWAIGURU PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI,THUITA SOCIAL HALL
22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI,KOROKORO NURSERY SCHOOL
22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI,KIBICHOI PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI,KIHURIRIO PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI,NGINDURI PRIMARY SCHOOL
22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI,KOMOTHAI GIRLS SECONDARY SCHOOL
22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI,KIEREINI SECONDARY SCHOOL
22,KIAMBU,116,GITHUNGURI,581,KOMOTHAI,BARIKONGO COFFEE FACTORY
22,KIAMBU,117,KIAMBU,582,TING'ANG'A,TINGANGA PRI SCH
22,KIAMBU,117,KIAMBU,582,TING'ANG'A,BENSON NJAU PRI SCH
22,KIAMBU,117,KIAMBU,582,TING'ANG'A,TINGANGA MODEL PRI SCH
22,KIAMBU,117,KIAMBU,582,TING'ANG'A,KONGO PRI SCH
22,KIAMBU,117,KIAMBU,582,TING'ANG'A,ST.ANNES LIOKI
22,KIAMBU,117,KIAMBU,582,TING'ANG'A,KIU RIVER PRI SCH
22,KIAMBU,117,KIAMBU,582,TING'ANG'A,MACHIRI PRI SCH
22,KIAMBU,117,KIAMBU,582,TING'ANG'A,ANMER HEALTH CENTER
22,KIAMBU,117,KIAMBU,582,TING'ANG'A,NGAITA COFFEE FACTORY
22,KIAMBU,117,KIAMBU,583,NDUMBERI,NDUMBERI PRI SCH
22,KIAMBU,117,KIAMBU,583,NDUMBERI,NDUMBERI POLYTECHNIC
22,KIAMBU,117,KIAMBU,583,NDUMBERI,KARUNGA PRI SCH
22,KIAMBU,117,KIAMBU,583,NDUMBERI,KANGOYA PRI SCH
22,KIAMBU,117,KIAMBU,583,NDUMBERI,KANUNGA HIGH SCH
22,KIAMBU,117,KIAMBU,583,NDUMBERI,MUNGAI CHENGECHA PRI SCH
22,KIAMBU,117,KIAMBU,583,NDUMBERI,NGEGU PRI SCH
22,KIAMBU,117,KIAMBU,583,NDUMBERI,LORETO PRI SCH
22,KIAMBU,117,KIAMBU,583,NDUMBERI,NJUNU COFFEE FACTORY
22,KIAMBU,117,KIAMBU,584,RIABAI,RIABAI PRI SCH
22,KIAMBU,117,KIAMBU,584,RIABAI,CHIEF WANDIE PRI SCH
22,KIAMBU,117,KIAMBU,584,RIABAI,GICHOCHO PRI SCH
22,KIAMBU,117,KIAMBU,584,RIABAI,RIABAI COFFEE FACTORY
22,KIAMBU,117,KIAMBU,584,RIABAI,ACK KIHINGO NURS SCH
22,KIAMBU,117,KIAMBU,584,RIABAI,KIRIGITI EDUC CENTER
22,KIAMBU,117,KIAMBU,584,RIABAI,GITAMAIYU NURS SCH
22,KIAMBU,117,KIAMBU,585,TOWNSHIP,KASARINI PRI SCH
22,KIAMBU,117,KIAMBU,585,TOWNSHIP,THINDIGUA PRI SCH
22,KIAMBU,117,KIAMBU,585,TOWNSHIP,KIAMBU INST & TECH
22,KIAMBU,117,KIAMBU,585,TOWNSHIP,KIAMUMBI PRI SCH
22,KIAMBU,117,KIAMBU,585,TOWNSHIP,KIAMBU HIGH SCH
22,KIAMBU,117,KIAMBU,585,TOWNSHIP,KIAMBU MUN HALL
22,KIAMBU,117,KIAMBU,585,TOWNSHIP,KIAMBU PRI SCH
22,KIAMBU,117,KIAMBU,585,TOWNSHIP,KIAMBU MUN OFFICE
22,KIAMBU,117,KIAMBU,585,TOWNSHIP,KIAMBU C.C WORKSHOP
22,KIAMBU,117,KIAMBU,585,TOWNSHIP,MADARAKA GARDENS
22,KIAMBU,117,KIAMBU,585,TOWNSHIP,KIAMBU TOWNSHIP SEC.SCHOOL
22,KIAMBU,117,KIAMBU,585,TOWNSHIP,ST MARY ACK THINDIGUA PRI SCH
22,KIAMBU,118,KIAMBAA,586,CIANDA,NJENGA KARUME PRI SCH
22,KIAMBU,118,KIAMBAA,586,CIANDA,NGORONGO TEA FACTORY
22,KIAMBU,118,KIAMBAA,586,CIANDA,KAWAIDA PRI SCH
22,KIAMBU,118,KIAMBAA,586,CIANDA,KIBUBUTI PRI SCH
22,KIAMBU,118,KIAMBAA,586,CIANDA,KINGOTHUA PRI SCH
22,KIAMBU,118,KIAMBAA,586,CIANDA,GATONO NURS SCH
22,KIAMBU,118,KIAMBAA,586,CIANDA,KAWAIDA NURS SCH
22,KIAMBU,118,KIAMBAA,587,KARURI,KIAMBAA PRI SCH
22,KIAMBU,118,KIAMBAA,587,KARURI,KIAMBAA CHIEFS CAMP
22,KIAMBU,118,KIAMBAA,587,KARURI,KARURI HIGH SCHOOL
22,KIAMBU,118,KIAMBAA,587,KARURI,MUTHURWA PRI SCH
22,KIAMBU,118,KIAMBAA,587,KARURI,KIBATHI PRI SCH
22,KIAMBU,118,KIAMBAA,587,KARURI,THIMBIGUA PRI SCH
22,KIAMBU,118,KIAMBAA,587,KARURI,KARURI PRI SCH
22,KIAMBU,118,KIAMBAA,587,KARURI,KIMUGA ASSISTANT CHIEF OFFICE
22,KIAMBU,118,KIAMBAA,588,NDENDERU,GACHARAGE PRI SCH
